Respondent_ID;Age;Fishing Experience;Province;Beach;Fishing Role;Experience as Head of Communities;Boat Type;Fishing Duration;Usage of LIK;Benefit from LIK;Experience with Disaster;Number of Experience with Disaster;Usage of ICT;BMKG;Radio;Cuaca;GPS;Fish Finder;MSW Paris;Radar Kapal;Surf Parangtritis;Windy;Benefit from ICT;B.1;B.2;B.3;B.4;B.5;B.6;Level of Interaction with Disaster;LIK Combination;C-1;Cr-1;Cr-2;Cr-3;Cr-4;Td-1;Td-2;Td-3;Ts-1;Ts-2;Ts-3;Ts-4;Ts-5;Ts-6;Ts-7;Wn-1;Wn-10;Wn-11;Wn-12;Wn-13;Wn-14;Wn-15;Wn-16;Wn-17;Wn-2;Wn-3;Wn-4;Wn-5;Wn-6;Wn-7;Wn-8;Wn-9;Wth-1;Wth-2;Wv-1;Wv-2;Wv-3;Number of LIK Combination;Usage Persistance;Usage Duration;Frequency of Usage (min) (in month);Frequency of Usage (max) (in month);Average Frequency of Usage (in month);Number of Prediction Made (the last month, except tsunami);Disaster Happen (the last month, except tsunami);Perceived of Accuracy;Action Anticipation (Respon based on LIK codes)
352;50;25;1;3;2;1;2;3;1;1;B-2,B-4,B-6;3;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;3;Td-1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;25;1;1;1;10;10;100;Td-1: Adjust fishing time
353;50;26;1;3;2;0;2;3;1;1;B-2, B-4, B-6;3;1;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;5;Wn-3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;15;4;4;4;5;3;60;Wn-3: No action
353;50;26;1;3;2;0;2;3;1;1;B-2, B-4, B-6;3;1;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;5;Wn-6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;15;3;3;3;3;1;33,33333333;Wn-6: No action
353;50;26;1;3;2;0;2;3;1;1;B-2, B-4, B-6;3;1;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;5;Wn-9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;15;4;4;4;4;2;50;Wn-9: No action
353;50;26;1;3;2;0;2;3;1;1;B-2, B-4, B-6;3;1;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;5;Wn-13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;15;4;4;4;4;3;75;Wn-13: No action
353;50;26;1;3;2;0;2;3;1;1;B-2, B-4, B-6;3;1;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;4;Wth-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;20;5;5;5;5;1;20;Wth-1: Be careful
353;50;26;1;3;2;0;2;3;1;1;B-2, B-4, B-6;3;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;4;Td-1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;17;1;1;1;1;1;100;Td-1: No action
354;51;25;1;3;2;0;2;3;1;1;B-1, B-2, B-6;3;1;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;Ts-3;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;21;30;30;30;1;1;100;Ts-3: Move away from beach
354;51;25;1;3;2;0;2;3;1;1;B-1, B-2, B-6;3;1;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;5;Wn-8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;25;4;4;4;10;7;70;Wn-8: Be careful
354;51;25;1;3;2;0;2;3;1;1;B-1, B-2, B-6;3;1;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;4;Wn-11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;24;3;3;3;10;8;80;Wn-11: Adjust fishing time
354;51;25;1;3;2;0;2;3;1;1;B-1, B-2, B-6;3;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;Td-1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;21;1;1;1;10;10;100;Td-1: Adjust fishing time
354;51;25;1;3;2;0;2;3;1;1;B-1, B-2, B-6;3;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;Td-2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;21;1;1;1;10;9;90;Td-2: Adjust fishing time
355;51;25;1;3;3;1;2;3;1;1;B-2, B-3, B-5;3;1;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;3;Wn-4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;25;3;3;3;10;8;80;Wn-4: Stay alert/retrieve fishing gear
355;51;25;1;3;3;1;2;3;1;1;B-2, B-3, B-5;3;1;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;4;Wn-7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;25;2;2;2;10;7;70;Wn-7: Be careful
355;51;25;1;3;3;1;2;3;1;1;B-2, B-3, B-5;3;1;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;5;Wn-9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;25;4;4;4;10;8;80;Wn-9: Adjust fishing time
355;51;25;1;3;3;1;2;3;1;1;B-2, B-3, B-5;3;1;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;2;Wv-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;25;2;2;2;5;3;60;Wv-1: Adjust fishing time
355;51;25;1;3;3;1;2;3;1;1;B-2, B-3, B-5;3;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;5;Cr-3;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;24;4;4;4;10;8;80;Cr-3: Be careful
356;51;25;1;3;2;1;2;3;1;1;B-1, B-2, B-3;3;1;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;Ts-1, Ts-5;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;21;1;1;1;1;1;100;Ts-1: Run to high place
356;51;25;1;3;2;1;2;3;1;1;B-1, B-2, B-3;3;1;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;Ts-1, Ts-5;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;21;1;1;1;1;1;100;Ts-5: Run to high place
356;51;25;1;3;2;1;2;3;1;1;B-1, B-2, B-3;3;1;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;4;Wn-4, Wn-9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2;1;25;4;4;4;10;8;80;Wn-4: Stay alert/retrieve fishing gear
356;51;25;1;3;2;1;2;3;1;1;B-1, B-2, B-3;3;1;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;4;Wn-4, Wn-9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;2;1;25;4;4;4;10;8;80;Wn-9: Adjust fishing time
356;51;25;1;3;2;1;2;3;1;1;B-1, B-2, B-3;3;1;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;5;Wv-2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;25;3;3;3;5;5;100;Wv-2: Be careful
357;51;25;1;3;2;1;2;3;1;1;B-1, B-2, B-3;3;1;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;Ts-3;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;21;1;1;1;1;1;100;Ts-3: Run to high place
357;51;25;1;3;2;1;2;3;1;1;B-1, B-2, B-3;3;1;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;8;Wn-6, Wn-9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;1;20;4;4;4;10;7;70;Wn-6: Be careful
357;51;25;1;3;2;1;2;3;1;1;B-1, B-2, B-3;3;1;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;8;Wn-6, Wn-9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;2;1;20;4;4;4;10;7;70;Wn-9: Adjust fishing time
357;51;25;1;3;2;1;2;3;1;1;B-1, B-2, B-3;3;1;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;6;Wv-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;25;2;2;2;5;3;60;Wv-1: Adjust fishing time
358;51;25;1;3;3;1;2;3;1;1;B-1, B-2,B-5;3;1;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;Ts-3;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;21;1;1;1;1;1;100;Ts-3: Run to high place
358;51;25;1;3;3;1;2;3;1;1;B-1, B-2,B-5;3;1;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;3;Wn-4, Wn-8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2;1;25;4;4;4;10;7;70;Wn-4: Stay alert/retrieve fishing gear
358;51;25;1;3;3;1;2;3;1;1;B-1, B-2,B-5;3;1;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;3;Wn-4, Wn-8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;2;1;25;4;4;4;10;7;70;Wn-8: Be careful
358;51;25;1;3;3;1;2;3;1;1;B-1, B-2,B-5;3;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;2;Cr-2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;25;3;3;3;10;7;70;Cr-2: Be careful
359;51;25;1;3;1;0;2;3;1;1;B-1,B-2,B-4;3;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;Ts-3;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;21;1;1;1;1;1;100;Ts-3: Run to high place
359;51;25;1;3;1;0;2;3;1;1;B-1,B-2,B-4;3;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;3;Wn-4, Wn-13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2;1;25;3;3;3;10;8;80;Wn-4: Stay alert/retrieve fishing gear
359;51;25;1;3;1;0;2;3;1;1;B-1,B-2,B-4;3;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;3;Wn-4, Wn-13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;25;3;3;3;10;8;80;Wn-13: Be careful
359;51;25;1;3;1;0;2;3;1;1;B-1,B-2,B-4;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;4;Wth-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;25;5;5;5;10;9;90;Wth-1: Stop fishing activities
360;52;25;1;3;1;0;2;3;1;1;B-1, B-3, B-4, B-6;4;1;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;Ts-1, Ts-3;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;21;;;;1;1;100;Ts-1: No action
360;52;25;1;3;1;0;2;3;1;1;B-1, B-3, B-4, B-6;4;1;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;Ts-1, Ts-3;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;21;;;;1;1;100;Ts-3: Move away from beach
360;52;25;1;3;1;0;2;3;1;1;B-1, B-3, B-4, B-6;4;1;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;5;Wv-2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;17;3;3;3;3;1;33,33333333;Wv-2: Be careful
360;52;25;1;3;1;0;2;3;1;1;B-1, B-3, B-4, B-6;4;1;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;5;Wth-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;18;3;3;3;3;1;33,33333333;Wth-1: Be careful
360;52;25;1;3;1;0;2;3;1;1;B-1, B-3, B-4, B-6;4;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;7;Td-1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;20;2;2;2;3;1;33,33333333;Td-1: No action
361;52;25;1;3;3;1;2;3;1;1;B-1, B-2, B-3;3;1;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;Ts-2, Ts-3;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;21;30;30;30;1;1;100;Ts-2: Be careful
361;52;25;1;3;3;1;2;3;1;1;B-1, B-2, B-3;3;1;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;Ts-2, Ts-3;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;21;30;30;30;1;1;100;Ts-3: Move away from beach
361;52;25;1;3;3;1;2;3;1;1;B-1, B-2, B-3;3;1;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;3;Wn-2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;21;3;3;3;10;7;70;Wn-2: Stay alert/retrieve fishing gear
361;52;25;1;3;3;1;2;3;1;1;B-1, B-2, B-3;3;1;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;2;Wn-3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;20;2;2;2;5;4;80;Wn-3: Adjust fishing time
361;52;25;1;3;3;1;2;3;1;1;B-1, B-2, B-3;3;1;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;4;Wn-8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;18;4;4;4;10;6;60;Wn-8: Be careful
361;52;25;1;3;3;1;2;3;1;1;B-1, B-2, B-3;3;1;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;2;Wv-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;20;2;2;2;5;3;60;Wv-1: Adjust fishing time
361;52;25;1;3;3;1;2;3;1;1;B-1, B-2, B-3;3;1;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;3;Wv-2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;15;3;3;3;5;3;60;Wv-2: Be careful
362;52;25;1;3;3;1;2;3;1;1;B-1, B-2, B-6;3;1;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;Ts-3, Ts-5;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;21;30;30;30;1;1;100;Ts-3: Move away from beach
362;52;25;1;3;3;1;2;3;1;1;B-1, B-2, B-6;3;1;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;Ts-3, Ts-5;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;21;30;30;30;1;1;100;Ts-5: Move away from beach
362;52;25;1;3;3;1;2;3;1;1;B-1, B-2, B-6;3;1;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;5;Wn-8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;25;4;4;4;10;7;70;Wn-8: Be careful
362;52;25;1;3;3;1;2;3;1;1;B-1, B-2, B-6;3;1;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;4;Wn-9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;25;4;4;4;10;8;80;Wn-9: Adjust fishing time
362;52;25;1;3;3;1;2;3;1;1;B-1, B-2, B-6;3;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;3;Td-1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;25;1;1;1;10;10;100;Td-1: Adjust fishing time
363;52;25;1;3;1;0;2;3;1;1;B-1, B-2, B-5;3;1;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;Ts-3;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;21;1;1;1;1;1;100;Ts-3: Run to high place
363;52;25;1;3;1;0;2;3;1;1;B-1, B-2, B-5;3;1;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;6;Wn-4, Wn-12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2;1;23;3;3;3;8;5;62,5;Wn-4: Stay alert/retrieve fishing gear
363;52;25;1;3;1;0;2;3;1;1;B-1, B-2, B-5;3;1;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;6;Wn-4, Wn-12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;23;3;3;3;8;5;62,5;Wn-12: Be careful
363;52;25;1;3;1;0;2;3;1;1;B-1, B-2, B-5;3;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;5;Cr-2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;20;12;12;12;10;7;70;Cr-2: Be careful
364;52;25;1;3;1;0;2;3;1;1;B-1, B-2, B-5;3;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;Ts-5;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;21;1;1;1;1;1;100;Ts-5: Run to high place
364;52;25;1;3;1;0;2;3;1;1;B-1, B-2, B-5;3;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;7;Wn-2, Wn-6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2;1;25;3;3;3;10;7;70;Wn-2: Stay alert/retrieve fishing gear
364;52;25;1;3;1;0;2;3;1;1;B-1, B-2, B-5;3;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;7;Wn-2, Wn-6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;1;25;3;3;3;10;7;70;Wn-6: Be careful
364;52;25;1;3;1;0;2;3;1;1;B-1, B-2, B-5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;6;Cr-2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;25;3;3;3;10;7;70;Cr-2: Be careful
365;52;25;1;3;3;1;2;3;1;1;B-1,B-2,B-6;3;1;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;Ts-5;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;21;1;1;1;1;1;100;Ts-5: Run to high place
365;52;25;1;3;3;1;2;3;1;1;B-1,B-2,B-6;3;1;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;2;Wn-7, Wn-13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2;1;25;2;2;2;10;8;80;Wn-7: Adjust fishing time
365;52;25;1;3;3;1;2;3;1;1;B-1,B-2,B-6;3;1;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;2;Wn-7, Wn-13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;25;2;2;2;10;8;80;Wn-13: Be careful
365;52;25;1;3;3;1;2;3;1;1;B-1,B-2,B-6;3;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;2;Td-1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;25;1;1;1;10;10;100;Td-1: Adjust fishing time
366;53;25;1;3;1;0;2;3;1;1;B-1, B-2;2;1;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;Ts-2, Ts-3;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;21;30;30;30;1;1;100;Ts-2: Be careful
366;53;25;1;3;1;0;2;3;1;1;B-1, B-2;2;1;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;Ts-2, Ts-3;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;21;30;30;30;1;1;100;Ts-3: Move away from beach
366;53;25;1;3;1;0;2;3;1;1;B-1, B-2;2;1;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;5;Wn-4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;25;3;3;3;10;8;80;Wn-4: Stay alert/retrieve fishing gear
366;53;25;1;3;1;0;2;3;1;1;B-1, B-2;2;1;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;4;Wn-12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;20;3;3;3;5;4;80;Wn-12: Adjust fishing time
367;53;25;1;3;2;1;2;3;1;1;B-1, B-2, B-6;3;1;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;Ts-1, Ts-3;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;21;30;30;30;1;1;100;Ts-1: Be careful
367;53;25;1;3;2;1;2;3;1;1;B-1, B-2, B-6;3;1;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;Ts-1, Ts-3;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;21;30;30;30;1;1;100;Ts-3: Move away from beach
367;53;25;1;3;2;1;2;3;1;1;B-1, B-2, B-6;3;1;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;5;Wn-4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;25;3;3;3;10;8;80;Wn-4: Stay alert/retrieve fishing gear
367;53;25;1;3;2;1;2;3;1;1;B-1, B-2, B-6;3;1;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;3;Wn-12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;20;3;3;3;5;4;80;Wn-12: Adjust fishing time
367;53;25;1;3;2;1;2;3;1;1;B-1, B-2, B-6;3;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;6;Td-1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;23;1;1;1;10;10;100;Td-1: Adjust fishing time
